"ticker","year","month","day","open","high","low","close","volume","ex.dividend","split_ratio","adj_open","adj_high","adj_low","adj_close","adj_volume","date","change","delta"
"IBM",1962,1,29,541.25,545,532,532,28960,0,1,14.72537,14.8274,14.47372,14.47372,579200,"1962-1-29",0,-6.75
"IBM",1962,1,30,532,535,525.25,525.25,36800,0,1,14.47372,14.55533,14.29007,14.29007,736000,"1962-1-30",0,16.75
"IBM",1962,1,31,530.5,542,530.5,542,38000,0,1,14.43291,14.74578,14.43291,14.74578,760000,"1962-1-31",1,12.5
"IBM",1962,2,1,547.5,556,547.5,554.5,32000,0,1,14.89541,15.12667,14.89541,15.08586,640000,"1962-2-1",1,3.5
"IBM",1962,2,2,554.5,558,552,558,25360,0,1,15.08586,15.18108,15.01784,15.18108,507200,"1962-2-2",1,-7
"IBM",1962,2,5,558,558,548,551,15600,0,1,15.18108,15.18108,14.90902,14.99063,312000,"1962-2-5",0,0.5
"IBM",1962,2,6,551,552,549,551.5,12800,0,1,14.99063,15.01784,14.93622,15.00424,256000,"1962-2-6",1,0.5
"IBM",1962,2,7,552,555,552,552,12560,0,1,15.01784,15.09946,15.01784,15.01784,251200,"1962-2-7",1,0.5
"IBM",1962,2,8,552,555,552,552.5,800,0,1,15.01784,15.09946,15.01784,15.03144,16000,"1962-2-8",1,4
"IBM",1962,2,9,552.5,556.5,550,556.5,21600,0,1,15.03144,15.14027,14.96343,15.14027,432000,"1962-2-9",1,0.5
"IBM",1962,2,12,556.5,561,556,557,14000,0,1,15.14027,15.2627,15.12667,15.15387,280000,"1962-2-12",1,-9
"IBM",1962,2,13,557,557.5,548,548,12800,0,1,15.15387,15.16747,14.90902,14.90902,256000,"1962-2-13",0,-1
"IBM",1962,2,14,548,550,546,547,10400,0,1,14.90902,14.96343,14.8546,14.88181,208000,"1962-2-14",0,-2
"IBM",1962,2,15,547,547,544.5,545,11360,0,1,14.88181,14.88181,14.81379,14.8274,227200,"1962-2-15",0,-0.5
"IBM",1962,2,16,545,547,544.5,544.5,10960,0,1,14.8274,14.88181,14.81379,14.81379,219200,"1962-2-16",0,-5.5
"IBM",1962,2,19,544.5,547,538,539,14000,0,1,14.81379,14.88181,14.63695,14.66416,280000,"1962-2-19",0,0.25
"IBM",1962,2,20,539.25,542,539.25,539.25,14400,0,1,14.67096,14.74578,14.67096,14.67096,288000,"1962-2-20",1,-4
"IBM",1962,2,21,539.25,543,535.25,535.25,18160,0,1,14.67096,14.77298,14.56214,14.56214,363200,"1962-2-21",0,1.75
"IBM",1962,2,23,536,538,536,537,14400,0,1,14.58254,14.63695,14.58254,14.60975,288000,"1962-2-23",1,-2
"IBM",1962,2,26,537,537.5,534,535,14960,0,1,14.60975,14.62335,14.52813,14.55533,299200,"1962-2-26",0,1
"IBM",1962,2,27,535,539.5,532,536,17360,0,1,14.55533,14.67776,14.47372,14.58254,347200,"1962-2-27",1,1
"IBM",1962,2,28,536,537,533,537,13360,0,1,14.58254,14.60975,14.50092,14.60975,267200,"1962-2-28",1,6.5
"IBM",1962,3,1,539,543.5,539,543.5,14000,0,1,14.66416,14.78659,14.66416,14.78659,280000,"1962-3-1",1,4.5
"IBM",1962,3,2,548,551,548,548,12160,0,1,14.90902,14.99063,14.90902,14.90902,243200,"1962-3-2",1,-2
"IBM",1962,3,5,548,548,544,546,18000,0,1,14.90902,14.90902,14.80019,14.8546,360000,"1962-3-5",0,0.5
"IBM",1962,3,6,546,548.5,545,546.5,9200,0,1,14.8546,14.92262,14.8274,14.86821,184000,"1962-3-6",1,1.75
"IBM",1962,3,7,546.5,548.25,545,548.25,6160,0,1,14.86821,14.91582,14.8274,14.91582,123200,"1962-3-7",1,1.25
"IBM",1962,3,8,548.25,549.5,545,549.5,9200,0,1,14.91582,14.94983,14.8274,14.94983,184000,"1962-3-8",1,3.5
"IBM",1962,3,9,550,553,550,553,14400,0,1,14.96343,15.04505,14.96343,15.04505,288000,"1962-3-9",1,-0.5
"IBM",1962,3,12,553,554.5,551,552.5,14000,0,1,15.04505,15.08586,14.99063,15.03144,280000,"1962-3-12",0,-0.5
"IBM",1962,3,13,552.5,552.5,550,552,6160,0,1,15.03144,15.03144,14.96343,15.01784,123200,"1962-3-13",0,-1
"IBM",1962,3,14,552,553.5,550,551,9760,0,1,15.01784,15.05865,14.96343,14.99063,195200,"1962-3-14",0,-1
"IBM",1962,3,15,551,554,550,550,12160,0,1,14.99063,15.07225,14.96343,14.96343,243200,"1962-3-15",0,2.5
"IBM",1962,3,16,550,552.5,550,552.5,8000,0,1,14.96343,15.03144,14.96343,15.03144,160000,"1962-3-16",1,1.5
"IBM",1962,3,19,553.5,556,553.5,554,18560,0,1,15.05865,15.12667,15.05865,15.07225,371200,"1962-3-19",1,-3.5
"IBM",1962,3,20,553,553,550.5,550.5,8000,0,1,15.04505,15.04505,14.97703,14.97703,160000,"1962-3-20",0,0.5
"IBM",1962,3,21,550.5,552,549,551,12800,0,1,14.97703,15.01784,14.93622,14.99063,256000,"1962-3-21",1,-6
"IBM",1962,3,22,549,549,545,545,12000,0,1,14.93622,14.93622,14.8274,14.8274,240000,"1962-3-22",0,2
"IBM",1962,3,23,545.5,548,545.5,547,9200,0,1,14.841,14.90902,14.841,14.88181,184000,"1962-3-23",1,-0.25
"IBM",1962,3,26,547,549,546,546.75,6560,0,1,14.88181,14.93622,14.8546,14.87501,131200,"1962-3-26",0,-10.25
"IBM",1962,3,27,545.5,545.5,536,536.5,17360,0,1,14.841,14.841,14.58254,14.59614,347200,"1962-3-27",0,3
"IBM",1962,3,28,537,541,537,539.5,16400,0,1,14.60975,14.71857,14.60975,14.67776,328000,"1962-3-28",1,-1.5
"IBM",1962,3,29,539.5,542,538,538,11360,0,1,14.67776,14.74578,14.63695,14.63695,227200,"1962-3-29",0,-5.25
"IBM",1962,3,30,537,537,530.25,532.75,21760,0,1,14.60975,14.60975,14.42611,14.49412,435200,"1962-3-30",0,-7.25
"IBM",1962,4,2,532.5,532.5,525.5,525.5,18560,0,1,14.48732,14.48732,14.29688,14.29688,371200,"1962-4-2",0,-13
"IBM",1962,4,3,525,525,507,512.5,45600,0,1,14.28327,14.28327,13.79356,13.94319,912000,"1962-4-3",0,-2.25
"IBM",1962,4,4,512.5,517,510.25,510.25,32400,0,1,13.94319,14.06562,13.88198,13.88198,648000,"1962-4-4",0,10.75
"IBM",1962,4,5,513,521,513,521,45600,0,1,13.9568,14.17445,13.9568,14.17445,912000,"1962-4-5",1,-0.5
"IBM",1962,4,6,521,525,517,520.5,21600,0,1,14.17445,14.28327,14.06562,14.16084,432000,"1962-4-6",0,0.5
"IBM",1962,4,9,520.5,523.5,517,521,800,0,1,14.16084,14.24246,14.06562,14.17445,16000,"1962-4-9",1,2
"IBM",1962,4,10,521,523,518,523,12800,0,1,14.17445,14.22886,14.09283,14.22886,256000,"1962-4-10",1,-7
"IBM",1962,4,11,523,527,516,516,26400,0,1,14.22886,14.33768,14.03842,14.03842,528000,"1962-4-11",0,-5.5
"IBM",1962,4,12,516,517,510.5,510.5,20000,0,1,14.03842,14.06562,13.88878,13.88878,4e+05,"1962-4-12",0,7.5
"IBM",1962,4,13,510.5,518,510,518,31360,0,1,13.88878,14.09283,13.87518,14.09283,627200,"1962-4-13",1,-0.5
"IBM",1962,4,16,518,521.5,512,517.5,25360,0,1,14.09283,14.18805,13.92959,14.07923,507200,"1962-4-16",0,2.5
"IBM",1962,4,17,517.5,520,515,520,14960,0,1,14.07923,14.14724,14.01121,14.14724,299200,"1962-4-17",1,-1
"IBM",1962,4,18,520,524.5,518.5,519,21200,0,1,14.14724,14.26967,14.10643,14.12003,424000,"1962-4-18",0,0
"IBM",1962,4,19,519,521,517,519,19360,0,1,14.12003,14.17445,14.06562,14.12003,387200,"1962-4-19",1,-0.5
"IBM",1962,4,23,519,519.5,516.5,518.5,15600,0,1,14.12003,14.13364,14.05202,14.10643,312000,"1962-4-23",0,-0.5
"IBM",1962,4,24,518.5,521.75,517.5,518,22800,0,1,14.10643,14.19485,14.07923,14.09283,456000,"1962-4-24",0,-5.5
"IBM",1962,4,25,518,520,512.5,512.5,22960,0,1,14.09283,14.14724,13.94319,13.94319,459200,"1962-4-25",0,-13
"IBM",1962,4,26,512,512,499.5,499.5,46400,0,1,13.92959,13.92959,13.58951,13.58951,928000,"1962-4-26",0,-14
"IBM",1962,4,27,499.5,505,480,485.5,81600,0,1,13.58951,13.73915,13.05899,13.20863,1632000,"1962-4-27",0,-31.5
"IBM",1962,4,30,485.5,490,450,454,117200,0,1,13.20863,13.33105,12.2428,12.35163,2344000,"1962-4-30",0,8
"IBM",1962,5,1,454,464.5,430,462,265760,0,1,12.35163,12.6373,11.69868,12.56928,5315200,"1962-5-1",1,10.5
"IBM",1962,5,2,470,484,470,472.5,127760,0,1,12.78693,13.16782,12.78693,12.85495,2555200,"1962-5-2",1,9.75
"IBM",1962,5,3,472.5,484,469,482.25,68000,0,1,12.85495,13.16782,12.75972,13.12021,1360000,"1962-5-3",1,3.75
"IBM",1962,5,4,482.25,486,477.5,486,38960,0,1,13.12021,13.22223,12.99098,13.22223,779200,"1962-5-4",1,-10.75
"IBM",1962,5,7,486,489.75,475.25,475.25,41360,0,1,13.22223,13.32425,12.92976,12.92976,827200,"1962-5-7",0,-15.75
"IBM",1962,5,8,474.62,474.62,459.5,459.5,51600,0,1,12.91262,12.91262,12.50126,12.50126,1032000,"1962-5-8",0,-8.5
"IBM",1962,5,9,459.5,463.75,450,451,80000,0,1,12.50126,12.61689,12.2428,12.27001,1600000,"1962-5-9",0,2
"IBM",1962,5,10,451,459.75,449,453,95360,0,1,12.27001,12.50807,12.2156,12.32442,1907200,"1962-5-10",1,-7
"IBM",1962,5,11,453,460,444,446,94800,0,1,12.32442,12.51487,12.07957,12.13398,1896000,"1962-5-11",0,8.5
"IBM",1962,5,14,446,454.5,438.25,454.5,136400,0,1,12.13398,12.36523,11.92313,12.36523,2728000,"1962-5-14",1,-2.5
"IBM",1962,5,15,454.5,463,452,452,84160,0,1,12.36523,12.59649,12.29722,12.29722,1683200,"1962-5-15",0,5
"IBM",1962,5,16,452,459.5,452,457,44000,0,1,12.29722,12.50126,12.29722,12.43325,880000,"1962-5-16",1,-8
"IBM",1962,5,17,457,457,447,449,48560,0,1,12.43325,12.43325,12.16119,12.2156,971200,"1962-5-17",0,2.5
"IBM",1962,5,18,449,451.5,445.5,451.5,36560,0,1,12.2156,12.28361,12.12038,12.28361,731200,"1962-5-18",1,-1.5
"IBM",1962,5,21,451.5,451.5,446,450,19760,0,1,12.28361,12.28361,12.13398,12.2428,395200,"1962-5-21",0,-15
"IBM",1962,5,22,449.5,449.5,435,435,50000,0,1,12.2292,12.2292,11.83471,11.83471,1e+06,"1962-5-22",0,-19.75
"IBM",1962,5,23,435,438,415.25,415.25,144560,0,1,11.83471,11.91633,11.29739,11.29739,2891200,"1962-5-23",0,-17.25
"IBM",1962,5,24,415.25,426,398,398,207600,0,1,11.29739,11.58986,10.82808,10.82808,4152000,"1962-5-24",0,0.5
"IBM",1962,5,25,398,407,388,398.5,214960,0,1,10.82808,11.07294,10.55602,10.84168,4299200,"1962-5-25",1,-37.5
"IBM",1962,5,28,397,397,355,361,216000,0,1,10.80087,10.80087,9.658213,9.82145,4320000,"1962-5-28",0,22
"IBM",1962,5,29,365.5,387,365.5,383,192800,0,1,9.943878,10.52881,9.943878,10.41999,3856000,"1962-5-29",1,9.5
"IBM",1962,5,31,390,400,390,392.5,206400,0,1,10.61043,10.88249,10.61043,10.67845,4128000,"1962-5-31",1,-7.5
"IBM",1962,6,1,391,391,382.75,385,120560,0,1,10.63764,10.63764,10.41319,10.4744,2411200,"1962-6-1",0,-25
"IBM",1962,6,4,380,380,360,360,90560,0,1,10.33837,10.33837,9.794244,9.794244,1811200,"1962-6-4",0,4.13
"IBM",1962,6,5,360,374,353,364.13,158000,0,1,9.794244,10.17513,9.6038,9.906606,3160000,"1962-6-5",1,1.37
"IBM",1962,6,6,364.13,376,362,365.5,144000,0,1,9.906606,10.22954,9.848656,9.943878,2880000,"1962-6-6",1,4.5
"IBM",1962,6,7,368,374,368,370,61360,0,1,10.01189,10.17513,10.01189,10.06631,1227200,"1962-6-7",1,1.25
"IBM",1962,6,8,370.25,376,370.25,371.25,58400,0,1,10.07311,10.22954,10.07311,10.10031,1168000,"1962-6-8",1,-12.25
"IBM",1962,6,11,371.25,372,358.5,359,59360,0,1,10.10031,10.12072,9.753435,9.767038,1187200,"1962-6-11",0,-23.88
"IBM",1962,6,12,355,355,335.12,335.12,166400,0,1,9.658213,9.658213,9.117353,9.117353,3328000,"1962-6-12",0,-12.49
"IBM",1962,6,13,335.12,343,322.25,322.63,219200,0,1,9.117353,9.331738,8.767209,8.777547,4384000,"1962-6-13",0,-16.63
"IBM",1962,6,14,322.63,331.75,300,306,333760,0,1,8.777547,9.025668,8.16187,8.325107,6675200,"1962-6-14",0,27.5
"IBM",1962,6,15,306,334.5,300.5,333.5,316400,0,1,8.325107,9.100485,8.175473,9.073279,6328000,"1962-6-15",1,-3.75
"IBM",1962,6,18,333.5,339.75,317.5,329.75,238400,0,1,9.073279,9.243318,8.637979,8.971255,4768000,"1962-6-18",0,6.25
"IBM",1962,6,19,329.75,336,326,336,105200,0,1,8.971255,9.141294,8.869232,9.141294,2104000,"1962-6-19",1,-8
"IBM",1962,6,20,336,342.75,328,328,152960,0,1,9.141294,9.324936,8.923644,8.923644,3059200,"1962-6-20",0,-12.25
"IBM",1962,6,21,324,324,315.25,315.75,185360,0,1,8.814819,8.814819,8.576765,8.590368,3707200,"1962-6-21",0,4.25
"IBM",1962,6,22,315.75,321.5,310.5,320,168560,0,1,8.590368,8.746804,8.447535,8.705995,3371200,"1962-6-22",1,12.5
"IBM",1962,6,25,320,336,315.5,332.5,189600,0,1,8.705995,9.141294,8.583567,9.046072,3792000,"1962-6-25",1,-12.5
"IBM",1962,6,26,332.5,339,320,320,161360,0,1,9.046072,9.222913,8.705995,8.705995,3227200,"1962-6-26",0,13
"IBM",1962,6,27,320.5,333,320.5,333,147760,0,1,8.719598,9.059676,8.719598,9.059676,2955200,"1962-6-27",1,11
"IBM",1962,6,28,335.25,348.5,335.25,344,204160,0,1,9.12089,9.481372,9.12089,9.358944,4083200,"1962-6-28",1,-4.75
"IBM",1962,6,29,344,347.5,338.25,339.25,141200,0,1,9.358944,9.454166,9.202508,9.229715,2824000,"1962-6-29",0,10.75
"IBM",1962,7,2,339.25,350,338.5,350,69600,0,1,9.229715,9.522182,9.20931,9.522182,1392000,"1962-7-2",1,1.5
"IBM",1962,7,3,350,353.75,348,351.5,129200,0,1,9.522182,9.624205,9.467769,9.562991,2584000,"1962-7-3",1,-1.5
"IBM",1962,7,5,351.5,353,348.75,350,100800,0,1,9.562991,9.6038,9.488174,9.522182,2016000,"1962-7-5",0,-5
"IBM",1962,7,6,346,346,342,345,81200,0,1,9.413357,9.413357,9.304532,9.38615,1624000,"1962-7-6",0,5.25
"IBM",1962,7,9,345,350.5,341,350.25,94400,0,1,9.38615,9.535785,9.277325,9.528983,1888000,"1962-7-9",1,8.5
"IBM",1962,7,10,356.25,361.75,356.25,358.75,152400,0,1,9.692221,9.841855,9.692221,9.760236,3048000,"1962-7-10",1,15.63
"IBM",1962,7,11,358.75,374.5,357.25,374.38,165600,0,1,9.760236,10.18873,9.719427,10.18547,3312000,"1962-7-11",1,4.62
"IBM",1962,7,12,375.25,389.75,375.25,379,164960,0,1,10.20914,10.60363,10.20914,10.31116,3299200,"1962-7-12",1,-2.75
"IBM",1962,7,13,379,381.5,372.5,376.25,105200,0,1,10.31116,10.37918,10.13432,10.23635,2104000,"1962-7-13",0,6.25
"IBM",1962,7,16,376.25,382.5,372.5,382.5,82800,0,1,10.23635,10.40638,10.13432,10.40638,1656000,"1962-7-16",1,-12.38
"IBM",1962,7,17,382.5,384.5,370,370.12,85360,0,1,10.40638,10.4608,10.06631,10.06957,1707200,"1962-7-17",0,-4.87
"IBM",1962,7,18,370.12,372,362,365.25,121760,0,1,10.06957,10.12072,9.848656,9.937077,2435200,"1962-7-18",0,2.25
"IBM",1962,7,19,367.25,376,367.25,367.5,109760,0,1,9.991489,10.22954,9.991489,9.998291,2195200,"1962-7-19",1,4.5
"IBM",1962,7,20,368.5,374,368.5,372,33760,0,1,10.0255,10.17513,10.0255,10.12072,675200,"1962-7-20",1,1
"IBM",1962,7,23,372,377,371.5,373,42000,0,1,10.12072,10.25675,10.10712,10.14792,840000,"1962-7-23",1,-9.75
"IBM",1962,7,24,371,371,363.25,363.25,44400,0,1,10.09351,10.09351,9.882664,9.882664,888000,"1962-7-24",0,4.25
"IBM",1962,7,25,363.25,368.5,358.75,367.5,93760,0,1,9.882664,10.0255,9.760236,9.998291,1875200,"1962-7-25",1,2
"IBM",1962,7,26,369.25,373,369.25,369.5,47360,0,1,10.0459,10.14792,10.0459,10.0527,947200,"1962-7-26",1,6.38
"IBM",1962,7,27,369.5,375.88,369.25,375.88,47360,0,1,10.0527,10.22628,10.0459,10.22628,947200,"1962-7-27",1,11.49
"IBM",1962,7,30,378.25,387.37,378.25,387.37,142400,0,1,10.29076,10.53888,10.29076,10.53888,2848000,"1962-7-30",1,-0.370000000000005
"IBM",1962,7,31,387.37,393.5,387,387,138560,0,1,10.53888,10.70565,10.52881,10.52881,2771200,"1962-7-31",0,-10.75
"IBM",1962,8,1,386,386,376.25,376.25,60800,0,1,10.50161,10.50161,10.23635,10.23635,1216000,"1962-8-1",0,9.5
"IBM",1962,8,2,376.5,385.75,376.5,385.75,74400,0,1,10.24315,10.4948,10.24315,10.4948,1488000,"1962-8-2",1,-0.75
"IBM",1962,8,3,385.75,387.5,382,385,47360,0,1,10.4948,10.54242,10.39278,10.4744,947200,"1962-8-3",0,-5
"IBM",1962,8,6,385,386.5,379.5,380,330160,0,1,10.4744,10.51521,10.32477,10.33837,6603200,"1962-8-6",0,-6.75
"IBM",1962,8,7,379.63,379.63,373.25,373.25,45760,0,1,10.3283,10.3283,10.15473,10.15473,915200,"1962-8-7",0,8.5
"IBM",1962,8,8,373.25,383,370.5,381.75,78800,0,1,10.15473,10.41999,10.07991,10.38598,1576000,"1962-8-8",1,-5.25
"IBM",1962,8,9,381.5,381.5,375.13,376.5,64400,0,1,10.37918,10.37918,10.20587,10.24315,1288000,"1962-8-9",0,-0.75
"IBM",1962,8,10,376.5,379.75,375.13,375.75,48800,0,1,10.24315,10.33157,10.20587,10.22274,976000,"1962-8-10",0,3
"IBM",1962,8,13,376,379.75,376,378.75,50960,0,1,10.22954,10.33157,10.22954,10.30436,1019200,"1962-8-13",1,7.25
"IBM",1962,8,14,378.75,386,378.13,386,94800,0,1,10.30436,10.50161,10.28749,10.50161,1896000,"1962-8-14",1,0.5
"IBM",1962,8,15,386.5,394.25,386.5,386.5,117200,0,1,10.51521,10.72606,10.51521,10.51521,2344000,"1962-8-15",1,-0.25
"IBM",1962,8,16,386.5,392.75,385.75,386.25,63600,0,1,10.51521,10.68525,10.4948,10.50841,1272000,"1962-8-16",0,3.25
"IBM",1962,8,17,386.25,391.5,386,389.5,44400,0,1,10.50841,10.65124,10.50161,10.59683,888000,"1962-8-17",1,4.25
"IBM",1962,8,20,391.5,397.25,391.5,393.75,90160,0,1,10.65124,10.80768,10.65124,10.71245,1803200,"1962-8-20",1,-1
"IBM",1962,8,21,393.75,398,392,392.75,64800,0,1,10.71245,10.82808,10.66484,10.68525,1296000,"1962-8-21",0,16.25
"IBM",1962,8,22,393.5,411.5,393.5,409,165200,0,1,10.70565,11.19536,10.70565,11.12735,3304000,"1962-8-22",1,1.5
"IBM",1962,8,23,409,414.75,407.25,410.5,146000,0,1,11.12735,11.28379,11.07974,11.16816,2920000,"1962-8-23",1,-1.5
"IBM",1962,8,24,410.5,411,407.5,409,62400,0,1,11.16816,11.18176,11.08654,11.12735,1248000,"1962-8-24",0,-1
"IBM",1962,8,27,409,411.75,407.5,408,45600,0,1,11.12735,11.20217,11.08654,11.10014,912000,"1962-8-27",0,-14.5
"IBM",1962,8,28,407.75,407.75,393.5,393.5,137360,0,1,11.09334,11.09334,10.70565,10.70565,2747200,"1962-8-28",0,-2.5
"IBM",1962,8,29,393.5,396,388.25,391,126000,0,1,10.70565,10.77367,10.56282,10.63764,2520000,"1962-8-29",0,-3.25
"IBM",1962,8,30,391,394.5,387,387.75,47360,0,1,10.63764,10.73286,10.52881,10.54922,947200,"1962-8-30",0,8.5
"IBM",1962,8,31,388.5,397.75,388.5,396.25,61360,0,1,10.56962,10.82128,10.56962,10.78047,1227200,"1962-8-31",1,-8.75
"IBM",1962,9,4,396.25,401.5,386,387.5,81200,0,1,10.78047,10.9233,10.50161,10.54242,1624000,"1962-9-4",0,-4.5
"IBM",1962,9,5,387.5,392,381.5,383,112400,0,1,10.54242,10.66484,10.37918,10.41999,2248000,"1962-9-5",0,5
"IBM",1962,9,6,383,388.87,381,388,90560,0,1,10.41999,10.57969,10.36557,10.55602,1811200,"1962-9-6",1,-5.75
"IBM",1962,9,7,388,390.88,382.25,382.25,66000,0,1,10.55602,10.63437,10.39958,10.39958,1320000,"1962-9-7",0,2
"IBM",1962,9,10,382.25,386.75,377.5,384.25,90160,0,1,10.39958,10.52201,10.27035,10.454,1803200,"1962-9-10",1,-2.25
"IBM",1962,9,11,384.25,387.75,381,382,76960,0,1,10.454,10.54922,10.36557,10.39278,1539200,"1962-9-11",0,1.62
"IBM",1962,9,12,382.5,386.5,382.5,383.62,64960,0,1,10.40638,10.51521,10.40638,10.43686,1299200,"1962-9-12",1,-0.120000000000005
"IBM",1962,9,13,383.62,386.5,383.38,383.5,42160,0,1,10.43686,10.51521,10.43033,10.43359,843200,"1962-9-13",0,4.75
"IBM",1962,9,14,383.5,389,383,388.25,54560,0,1,10.43359,10.58322,10.41999,10.56282,1091200,"1962-9-14",1,6.75
"IBM",1962,9,17,389,395.75,389,395,72800,0,1,10.58322,10.76687,10.58322,10.74646,1456000,"1962-9-17",1,-3
"IBM",1962,9,18,395,399.88,391.5,392,114000,0,1,10.74646,10.87923,10.65124,10.66484,2280000,"1962-9-18",0,-5.75
"IBM",1962,9,19,392,393.5,386.25,386.25,73360,0,1,10.66484,10.70565,10.50841,10.50841,1467200,"1962-9-19",0,-3.5
"IBM",1962,9,20,386.25,389.5,382.25,382.75,44000,0,1,10.50841,10.59683,10.39958,10.41319,880000,"1962-9-20",0,-6
"IBM",1962,9,21,382.5,382.5,375.5,376.75,106800,0,1,10.40638,10.40638,10.21594,10.24995,2136000,"1962-9-21",0,-14.75
"IBM",1962,9,24,372.5,372.5,361.75,362,130960,0,1,10.13432,10.13432,9.841855,9.848656,2619200,"1962-9-24",0,7.25
"IBM",1962,9,25,362,369.25,359,369.25,122000,0,1,9.848656,10.0459,9.767038,10.0459,2440000,"1962-9-25",1,-13.75
"IBM",1962,9,26,369.25,369.75,355.5,355.5,102560,0,1,10.0459,10.0595,9.671816,9.671816,2051200,"1962-9-26",0,-5.5
"IBM",1962,9,27,355.5,359.75,348.5,350,144000,0,1,9.671816,9.787442,9.481372,9.522182,2880000,"1962-9-27",0,3.5
"IBM",1962,9,28,350.25,356.5,350.25,353.5,70800,0,1,9.528983,9.699022,9.528983,9.617403,1416000,"1962-9-28",1,-13.13
"IBM",1962,10,1,353.5,353.5,340.25,340.37,92400,0,1,9.617403,9.617403,9.256921,9.260186,1848000,"1962-10-1",0,10.01
"IBM",1962,10,2,343.25,351.25,343.25,350.38,141600,0,1,9.338539,9.556189,9.338539,9.53252,2832000,"1962-10-2",1,-1.88
"IBM",1962,10,3,350.38,356,347,348.5,90000,0,1,9.53252,9.685419,9.440563,9.481372,1800000,"1962-10-3",0,9.25
"IBM",1962,10,4,348.5,358,347,357.75,64960,0,1,9.481372,9.739831,9.440563,9.73303,1299200,"1962-10-4",1,2.5
"IBM",1962,10,5,357.75,361.87,355.25,360.25,86960,0,1,9.73303,9.84512,9.665014,9.801045,1739200,"1962-10-5",1,-0.5
"IBM",1962,10,8,360.25,361.5,359,359.75,31760,0,1,9.801045,9.835053,9.767038,9.787442,635200,"1962-10-8",0,6.5
"IBM",1962,10,9,361,367.5,361,366.25,58960,0,1,9.82145,9.998291,9.82145,9.964283,1179200,"1962-10-9",1,-7.13
"IBM",1962,10,10,366.25,371.75,357.25,359.12,90560,0,1,9.964283,10.11392,9.719427,9.770302,1811200,"1962-10-10",0,-3.12
"IBM",1962,10,11,359.12,363.5,355.25,356,68000,0,1,9.770302,9.889466,9.665014,9.685419,1360000,"1962-10-11",0,-0.75
"IBM",1962,10,12,356,356.75,352,355.25,51760,0,1,9.685419,9.705824,9.576594,9.665014,1035200,"1962-10-12",0,11.75
"IBM",1962,10,15,357,367,357,367,46400,0,1,9.712625,9.984688,9.712625,9.984688,928000,"1962-10-15",1,-9.5
"IBM",1962,10,16,367,368.5,357.5,357.5,62960,0,1,9.984688,10.0255,9.726228,9.726228,1259200,"1962-10-16",0,4
"IBM",1962,10,17,357.5,365,355.5,361.5,68960,0,1,9.726228,9.930275,9.671816,9.835053,1379200,"1962-10-17",1,-6.37
